TIMESLOT,Actual,Predicted
2018-12-26 14:00:00,2917.81,2872.9965450230616
2018-12-26 15:00:00,2839.3,2714.239904782797
2018-12-26 16:00:00,2747.85,2821.6330840441374
2018-12-26 17:00:00,2783.63,2770.0285078777606
2018-12-26 18:00:00,3251.75,2573.481402027622
2018-12-26 19:00:00,3265.17,2390.1314862817885
2018-12-26 20:00:00,3135.71,2234.611942452166
2018-12-26 21:00:00,2956.04,2276.034629176373
2018-12-26 22:00:00,2691.46,2245.3933262074224
2018-12-26 23:00:00,2248.4,2109.2951099100064
2018-12-27 00:00:00,1846.7,2002.7775198040367
2018-12-27 01:00:00,1624.44,1806.877601793472
2018-12-27 02:00:00,1511.01,1687.9477118539162
2018-12-27 03:00:00,1458.13,1445.961626093714
2018-12-27 04:00:00,1461.83,1508.1246760152728
2018-12-27 05:00:00,1656.19,1508.1246760152728
2018-12-27 06:00:00,2312.47,1886.4933964079592
2018-12-27 07:00:00,3213.05,2445.7039587495733
2018-12-27 08:00:00,3624.41,2693.4218750872446
2018-12-27 09:00:00,3804.18,2585.3875876407924
2018-12-27 10:00:00,4056.66,2975.203959444152
2018-12-27 11:00:00,3973.91,3004.5046677690866
2018-12-27 12:00:00,3764.7,3074.6929669686297
2018-12-27 13:00:00,3408.44,2919.406966833436
2018-12-27 14:00:00,3190.97,2942.132381577514
2018-12-27 15:00:00,3205.08,2732.643150480594
2018-12-27 16:00:00,3146.2,2914.5694691749
2018-12-27 17:00:00,3238.38,2788.408748294761
2018-12-27 18:00:00,3601.73,2591.884647725419
2018-12-27 19:00:00,3617.03,2408.5347319795856
2018-12-27 20:00:00,3385.06,2321.1974487696853
2018-12-27 21:00:00,3059.15,2279.812137843852
2018-12-27 22:00:00,2829.39,2209.884198145824
2018-12-27 23:00:00,2397.67,2127.6983556078035
2018-12-28 00:00:00,2004.57,2021.1807655018333
2018-12-28 01:00:00,1745.19,1825.2808474912686
2018-12-28 02:00:00,1632.72,1706.3509575517128
2018-12-28 03:00:00,1572.35,1464.36487179151
2018-12-28 04:00:00,1602.65,1526.527921713069
2018-12-28 05:00:00,1761.28,1526.527921713069
2018-12-28 06:00:00,2359.79,1904.896642105756
2018-12-28 07:00:00,3326.45,2464.1072044473703
2018-12-28 08:00:00,3891.58,2711.8251207850417
2018-12-28 09:00:00,4075.44,2728.324203946731
2018-12-28 10:00:00,4396.91,3104.8072014056243
2018-12-28 11:00:00,4335.45,3016.262539880329
2018-12-28 12:00:00,4113.09,3122.2479528836975
2018-12-28 13:00:00,3709.73,3017.32303796096
2018-12-28 14:00:00,3377.41,3017.32303796096
2018-12-28 15:00:00,3283.62,2887.219810012803
2018-12-28 16:00:00,3218.24,2914.5694691749
2018-12-28 17:00:00,3317.2,2773.783011264443
2018-12-28 18:00:00,3620.73,2591.8616424446227
2018-12-28 19:00:00,3646.36,2360.4840854987624
2018-12-28 20:00:00,3560.53,2253.0151881499633
2018-12-28 21:00:00,3073.47,2222.7304916800463
2018-12-28 22:00:00,2888.89,2123.9069280913736
2018-12-28 23:00:00,2441.19,2109.903346173075
2018-12-29 00:00:00,2035.11,1995.650518613117
2018-12-29 01:00:00,1797.17,1807.4858380565402
2018-12-29 02:00:00,1663.81,1645.9399369776252
2018-12-29 03:00:00,1588.35,1545.8223459455373
2018-12-29 04:00:00,1595.45,1641.8298983179438
2018-12-29 05:00:00,1720.27,1629.5223976562086
2018-12-29 06:00:00,2181.44,2008.4895155773047
2018-12-29 07:00:00,2984.7,2567.7000779189198
2018-12-29 08:00:00,3736.12,2815.417994256591
2018-12-29 09:00:00,3909.74,2816.866664036129
2018-12-29 10:00:00,4157.95,3060.9858815557727
2018-12-29 11:00:00,4089.41,3082.26591390902
2018-12-29 12:00:00,3795.8,3088.4643345299455
2018-12-29 13:00:00,3397.66,2993.403936108591
2018-12-29 14:00:00,3139.53,2989.217809240389
2018-12-29 15:00:00,3040.13,2742.4488758102775
2018-12-29 16:00:00,2974.08,2897.0255353424864
2018-12-29 17:00:00,3069.09,2790.479236170456
2018-12-29 18:00:00,3450.54,2593.9551356011134
2018-12-29 19:00:00,3466.46,2421.862465945967
2018-12-29 20:00:00,3278.61,2266.3429221163447
2018-12-29 21:00:00,2985.83,2289.3258563848085
2018-12-29 22:00:00,2779.78,2211.599465923821
2018-12-29 23:00:00,2399.04,2197.5958840055223
2018-12-30 00:00:00,1988.5,2091.078293899551
2018-12-30 01:00:00,1782.58,1930.7681989331822
2018-12-30 02:00:00,1657.4,1811.8383089936272
2018-12-30 03:00:00,1577.34,1598.8603006956573
2018-12-30 04:00:00,1569.16,1613.1463199186016
2018-12-30 05:00:00,1696.72,1612.8649192015675
2018-12-30 06:00:00,2073.19,1994.6361744466715
2018-12-30 07:00:00,2601.41,2440.563312439062
2018-12-30 08:00:00,3342.12,2754.659461235389
2018-12-30 09:00:00,3692.61,2699.339856370208
2018-12-30 10:00:00,4030.61,3009.289690354826
2018-12-30 11:00:00,4119.18,3042.9839048173403
2018-12-30 12:00:00,3906.43,3018.150223416219
2018-12-30 13:00:00,3496.66,2815.6966457335243
2018-12-30 14:00:00,3111.26,2760.920648646682
2018-12-30 15:00:00,2921.06,2664.542247880577
2018-12-30 16:00:00,2788.45,2664.542247880577
2018-12-30 17:00:00,2855.16,2720.1881303375258
2018-12-30 18:00:00,3246.74,2570.8245047582554
2018-12-30 19:00:00,3256.99,2395.3620862664425
2018-12-30 20:00:00,3094.14,2333.124511549111
2018-12-30 21:00:00,2875.36,2211.0473068196443
2018-12-30 22:00:00,2681.01,2088.2748712400335
2018-12-30 23:00:00,2349.41,2072.1580940216136
2018-12-31 00:00:00,1956.78,1965.6405039156434
2018-12-31 01:00:00,1699.41,1777.4758233590674
2018-12-31 02:00:00,1580.38,1658.5459334195118
2018-12-31 03:00:00,1505.19,1438.5855286392034
2018-12-31 04:00:00,1507.96,1500.7485785607623
2018-12-31 05:00:00,1649.1,1500.7485785607623
2018-12-31 06:00:00,2166.24,1879.1172989534489
2018-12-31 07:00:00,2864.98,2444.180820701422
2018-12-31 08:00:00,3682.44,2691.8987370390932
2018-12-31 09:00:00,3974.57,2582.4084862160803
2018-12-31 10:00:00,4293.56,2972.773011523939
2018-12-31 11:00:00,4218.28,3009.2899932452765
2018-12-31 12:00:00,4033.06,3052.854976609686
2018-12-31 13:00:00,3565.38,2893.3623489382253
2018-12-31 14:00:00,3344.18,2893.3623489382253
2018-12-31 15:00:00,3233.93,2630.685690185192
2018-12-31 16:00:00,3110.01,2691.812720975978
2018-12-31 17:00:00,3113.88,2728.4250199126504
2018-12-31 18:00:00,3540.88,2579.0613943333806
2018-12-31 19:00:00,3457.72,2395.711478587547
2018-12-31 20:00:00,3234.65,2297.746277788226
2018-12-31 21:00:00,2986.59,2217.0743301333155
2018-12-31 22:00:00,2759.5,2118.250766544643
2018-12-31 23:00:00,2449.93,2104.2471846263443
2019-01-01 00:00:00,2103.62,1997.7295945203743
2019-01-01 01:00:00,1836.39,1801.8296765098096
2019-01-01 02:00:00,1668.57,1682.8997865702536
2019-01-01 03:00:00,1604.56,1440.9137008100513
2019-01-01 04:00:00,1596.03,1503.0767507316102
2019-01-01 05:00:00,1742.71,1503.0767507316102
2019-01-01 06:00:00,2202.9,1881.4454711242968
2019-01-01 07:00:00,2891.93,2440.656033465911
2019-01-01 08:00:00,3652.87,2688.3739498035825
2019-01-01 09:00:00,3983.24,2589.51161656999
2019-01-01 10:00:00,4335.72,2957.480984007346
2019-01-01 11:00:00,4332.68,2960.6493123550013
2019-01-01 12:00:00,4062.51,3038.069165000281
2019-01-01 13:00:00,3587.63,2878.57653732882
2019-01-01 14:00:00,3257.78,2905.926196490917
2019-01-01 15:00:00,3113.06,2691.812720975978
2019-01-01 16:00:00,2953.73,2691.812720975978
2019-01-01 17:00:00,3045.88,2728.4250199126504
2019-01-01 18:00:00,3282.26,2579.0613943333806
2019-01-01 19:00:00,3254.6,2395.711478587547
2019-01-01 20:00:00,3056.57,2347.660832106724
2019-01-01 21:00:00,2901.7,2266.988884451813
2019-01-01 22:00:00,2681.83,2236.3475814828626
2019-01-01 23:00:00,2298.96,2172.4294452460663
2019-01-02 00:00:00,1889.42,2151.766118437368
2019-01-02 01:00:00,1672.83,1955.8662004268028
2019-01-02 02:00:00,1557.12,1682.8997865702536
2019-01-02 03:00:00,1495.99,1545.0356704085482
2019-01-02 04:00:00,1513.91,1503.0767507316102
2019-01-02 05:00:00,1670.38,1503.0767507316102
2019-01-02 06:00:00,2150.82,1897.7318301257094
2019-01-02 07:00:00,2860.01,2390.9797457059053
2019-01-02 08:00:00,3633.52,2693.4218750872446
2019-01-02 09:00:00,3870.37,2583.9316242642317
2019-01-02 10:00:00,4183.32,2943.4721027563564
2019-01-02 11:00:00,4058.15,2950.191060418614
2019-01-02 12:00:00,3863.81,2953.7494057252898
2019-01-02 13:00:00,3460.1,2872.9965450230616
2019-01-02 14:00:00,3200.27,2847.006554424979
2019-01-02 15:00:00,3124.88,2793.62590793156
2019-01-02 16:00:00,3044.66,2793.62590793156
2019-01-02 17:00:00,3036.22,2724.347663544599
2019-01-02 18:00:00,3506.84,2573.481402027622
2019-01-02 19:00:00,3470.08,2375.4827439706737
2019-01-02 20:00:00,3258.23,2362.6245403303096
2019-01-02 21:00:00,2981.4,2294.810796315763
2019-01-02 22:00:00,2751.45,2230.767589177104
2019-01-02 23:00:00,2368.02,2177.4773705297284
2019-01-03 00:00:00,1957.87,2146.1861261316094
2019-01-03 01:00:00,1728.1,1910.999571391968
2019-01-03 02:00:00,1607.15,1687.9477118539162
2019-01-03 03:00:00,1547.46,1550.0835956922106
2019-01-03 04:00:00,1550.97,1508.1246760152728
2019-01-03 05:00:00,1733.61,1508.1246760152728
2019-01-03 06:00:00,2201.82,1886.4933964079592
2019-01-03 07:00:00,2996.45,2445.7039587495733
2019-01-03 08:00:00,3749.55,2693.4218750872446
2019-01-03 09:00:00,3964.04,2719.890551647032
2019-01-03 10:00:00,4246.37,3104.8072014056243
2019-01-03 11:00:00,4111.52,2987.212226029191
2019-01-03 12:00:00,3881.77,3101.6265279777904
2019-01-03 13:00:00,3494.15,3002.674295649845
2019-01-03 14:00:00,3244.14,2970.1395576900914
2019-01-03 15:00:00,3185.45,2890.76892059859
2019-01-03 16:00:00,3009.33,2937.929395588662
2019-01-03 17:00:00,3271.16,2773.783011264443
2019-01-03 18:00:00,3583.13,2577.2359054143044
2019-01-03 19:00:00,3515.16,2360.4840854987624
2019-01-03 20:00:00,3092.27,2381.0277860281067
2019-01-03 21:00:00,3155.96,2279.812137843852
2019-01-03 22:00:00,2894.38,2249.170834874901
2019-01-03 23:00:00,2397.97,2195.8806162275255
2019-01-04 00:00:00,2034.33,2021.1807655018333
2019-01-04 01:00:00,1787.95,1825.2808474912686
2019-01-04 02:00:00,1729.48,1810.4729271502094
2019-01-04 03:00:00,1675.11,1464.36487179151
2019-01-04 04:00:00,1694.46,1526.527921713069
2019-01-04 05:00:00,1846.11,1526.527921713069
2019-01-04 06:00:00,2335.19,1904.896642105756
2019-01-04 07:00:00,3088.01,2464.1072044473703
2019-01-04 08:00:00,3836.43,2711.8251207850417
2019-01-04 09:00:00,4107.63,2728.324203946731
2019-01-04 10:00:00,4412.9,3104.8072014056243
2019-01-04 11:00:00,4276.03,3016.262539880329
2019-01-04 12:00:00,4071.6,3101.6265279777904
2019-01-04 13:00:00,3865.31,3031.724609500983
2019-01-04 14:00:00,3471.67,3002.674295649845
2019-01-04 15:00:00,3387.56,2937.929395588662
2019-01-04 16:00:00,3320.73,2937.929395588662
2019-01-04 17:00:00,3365.9,2773.783011264443
2019-01-04 18:00:00,3654.21,2577.2359054143044
2019-01-04 19:00:00,3610.21,2393.8859896684708
2019-01-04 20:00:00,3369.45,2360.4840854987624
2019-01-04 21:00:00,3088.11,2262.0171284091234
2019-01-04 22:00:00,2846.73,2231.375825440173
2019-01-04 23:00:00,2428.2,2178.085606792797
2019-01-05 00:00:00,2044.31,1995.650518613117
2019-01-05 01:00:00,1779.39,1807.4858380565402
2019-01-05 02:00:00,1661.47,1645.9399369776252
2019-01-05 03:00:00,1593.84,1545.8223459455373
2019-01-05 04:00:00,1600.62,1641.8298983179438
2019-01-05 05:00:00,1755.44,1629.5223976562086
2019-01-05 06:00:00,2224.56,2008.4895155773047
2019-01-05 07:00:00,2922.23,2567.7000779189198
2019-01-05 08:00:00,3614.82,2815.417994256591
2019-01-05 09:00:00,3829.78,2824.8740781504785
2019-01-05 10:00:00,4090.69,3166.4170692967355
2019-01-05 11:00:00,3996.26,3048.3158780131143
2019-01-05 12:00:00,3747.08,3131.461687932612
2019-01-05 13:00:00,3349.08,3036.401289511258
2019-01-05 14:00:00,3109.09,2961.210633127812
2019-01-05 15:00:00,2943.43,2864.832232361707
2019-01-05 16:00:00,2904.64,2923.871510496331
2019-01-05 17:00:00,2968.56,2775.8534991401375
2019-01-05 18:00:00,3334.39,2593.9551356011134
2019-01-05 19:00:00,3350.92,2421.8394606651705
2019-01-05 20:00:00,3253.1,2373.811819465144
2019-01-05 21:00:00,2921.66,2349.15619364323
2019-01-05 22:00:00,2707.2,2339.6120638019643
2019-01-05 23:00:00,2381.72,2265.7781446252443
2019-01-06 00:00:00,1946.71,2234.4869002271253
2019-01-06 01:00:00,1695.97,2074.1768052607545
2019-01-06 02:00:00,1572.46,1915.9602785921236
2019-01-06 03:00:00,1515.74,1742.2689070232313
2019-01-06 04:00:00,1514.46,1717.2682895170983
2019-01-06 05:00:00,1645.91,1756.2735255291416
2019-01-06 06:00:00,1923.1,2039.3992429036846
2019-01-06 07:00:00,2457.98,2513.4309770796835
2019-01-06 08:00:00,2924.76,2689.8837724763207
2019-01-06 09:00:00,3357.25,2699.339856370208
2019-01-06 10:00:00,3843.73,3017.2971044691753
2019-01-06 11:00:00,3921.24,3054.7417769285826
2019-01-06 12:00:00,3792.08,3082.8313725532184
2019-01-06 13:00:00,3489.19,3013.2476533876033
2019-01-06 14:00:00,3187.42,2967.5898143352383
2019-01-06 15:00:00,2952.47,2869.7087776314265
2019-01-06 16:00:00,2832.89,2869.7087776314265
2019-01-06 17:00:00,2859.34,2752.7228682972795
2019-01-06 18:00:00,3141.59,2556.1757624471406
2019-01-06 19:00:00,3193.89,2395.3620862664425
2019-01-06 20:00:00,3081.65,2403.582766396953
2019-01-06 21:00:00,2875.98,2294.3637653078504
2019-01-06 22:00:00,2688.45,2171.5913297282395
2019-01-06 23:00:00,2314.62,2190.2549089598333
2019-01-07 00:00:00,1943.29,2119.677027832637
2019-01-07 01:00:00,1732.9,1881.5977929575643
2019-01-07 02:00:00,1612.45,1762.6679030180087
2019-01-07 03:00:00,1556.6,1438.5855286392034
2019-01-07 04:00:00,1565.9,1500.7485785607623
2019-01-07 05:00:00,1739.71,1500.7485785607623
2019-01-07 06:00:00,2316.38,1879.1172989534489
2019-01-07 07:00:00,3096.53,2444.180820701422
2019-01-07 08:00:00,3745.0,2691.8987370390932
2019-01-07 09:00:00,3970.12,2708.3978202007825
2019-01-07 10:00:00,4171.95,3096.1418420335704
2019-01-07 11:00:00,4204.95,2989.1747842465575
2019-01-07 12:00:00,3980.97,3103.589086195157
2019-01-07 13:00:00,3596.98,3004.636853867212
2019-01-07 14:00:00,3356.33,2973.604751845165
2019-01-07 15:00:00,3271.91,2877.945667206551
2019-01-07 16:00:00,3132.87,2877.945667206551
2019-01-07 17:00:00,3183.12,2760.959757872404
2019-01-07 18:00:00,3509.3,2564.412652022266
2019-01-07 19:00:00,3632.55,2381.062736276432
2019-01-07 20:00:00,3379.01,2347.660832106724
2019-01-07 21:00:00,3033.6,2266.988884451813
2019-01-07 22:00:00,2855.19,2236.3475814828626
2019-01-07 23:00:00,2442.11,2172.4294452460663
2019-01-08 00:00:00,2029.18,2101.85156411887
2019-01-08 01:00:00,1749.76,1801.8296765098096
2019-01-08 02:00:00,1631.67,1682.8997865702536
2019-01-08 03:00:00,1576.93,1440.9137008100513
2019-01-08 04:00:00,1584.96,1503.0767507316102
2019-01-08 05:00:00,1774.65,1503.0767507316102
2019-01-08 06:00:00,2339.17,1881.4454711242968
2019-01-08 07:00:00,3167.25,2440.656033465911
2019-01-08 08:00:00,3822.01,2688.3739498035825
2019-01-08 09:00:00,4002.86,2704.8730329652717
2019-01-08 10:00:00,4169.43,3081.356030424165
2019-01-08 11:00:00,4052.51,2974.388972637152
2019-01-08 12:00:00,3745.29,3059.7529607346137
2019-01-08 13:00:00,3331.65,2989.8510422578065
2019-01-08 14:00:00,3102.28,2958.81894023576
2019-01-08 15:00:00,3022.27,2877.945667206551
2019-01-08 16:00:00,2966.41,2925.1061421966233
2019-01-08 17:00:00,3067.66,2760.959757872404
2019-01-08 18:00:00,3401.88,2564.412652022266
2019-01-08 19:00:00,3440.97,2381.062736276432
2019-01-08 20:00:00,3280.87,2347.660832106724
2019-01-08 21:00:00,3042.92,2266.988884451813
2019-01-08 22:00:00,2830.57,2236.3475814828626
2019-01-08 23:00:00,2386.46,2172.4294452460663
2019-01-09 00:00:00,1990.12,2101.85156411887
2019-01-09 01:00:00,1722.56,1905.9516461083056
2019-01-09 02:00:00,1617.16,1787.0217561687505
2019-01-09 03:00:00,1550.7,1440.9137008100513
2019-01-09 04:00:00,1560.43,1503.0767507316102
2019-01-09 05:00:00,1737.43,1503.0767507316102
2019-01-09 06:00:00,2359.73,1897.7318301257094
2019-01-09 07:00:00,3217.43,2445.7039587495733
2019-01-09 08:00:00,3855.74,2693.4218750872446
2019-01-09 09:00:00,4006.84,2583.9316242642317
2019-01-09 10:00:00,4234.1,2952.4072076087755
2019-01-09 11:00:00,4131.29,2968.3027644242056
2019-01-09 12:00:00,3701.39,3079.672652965391
2019-01-09 13:00:00,3475.11,2951.7363119922943
2019-01-09 14:00:00,3218.37,2923.729135879717
2019-01-09 15:00:00,3134.1,2821.6330840441374
2019-01-09 16:00:00,3114.81,2821.6330840441374
2019-01-09 17:00:00,3167.54,2722.845027606892
2019-01-09 18:00:00,3461.52,2573.481402027622
2019-01-09 19:00:00,3503.47,2390.108481000992
2019-01-09 20:00:00,3385.17,2342.0808398009654
2019-01-09 21:00:00,3085.49,2261.4088921460548
2019-01-09 22:00:00,2943.5,2230.767589177104
2019-01-09 23:00:00,2494.28,2177.4773705297284
2019-01-10 00:00:00,2039.93,2002.7775198040367
2019-01-10 01:00:00,1779.38,1806.877601793472
2019-01-10 02:00:00,1642.15,1687.9477118539162
2019-01-10 03:00:00,1588.44,1445.961626093714
2019-01-10 04:00:00,1612.79,1508.1246760152728
2019-01-10 05:00:00,1806.53,1508.1246760152728
2019-01-10 06:00:00,2285.02,1886.4933964079592
2019-01-10 07:00:00,2930.4,2445.7039587495733
2019-01-10 08:00:00,3376.39,2693.4218750872446
2019-01-10 09:00:00,3953.34,2593.90121766233
2019-01-10 10:00:00,4193.99,2970.8104533065725
2019-01-10 11:00:00,4123.1,2986.7060101220027
2019-01-10 12:00:00,3803.87,3098.075898663188
2019-01-10 13:00:00,3386.1,2970.1395576900914
2019-01-10 14:00:00,3195.59,2942.132381577514
2019-01-10 15:00:00,3179.92,2840.0363297419344
2019-01-10 16:00:00,3169.33,2732.643150480594
2019-01-10 17:00:00,3172.27,2788.408748294761
2019-01-10 18:00:00,3555.64,2591.884647725419
2019-01-10 19:00:00,3453.57,2408.511726698789
2019-01-10 20:00:00,3393.24,2381.0277860281067
2019-01-10 21:00:00,3032.48,2313.21404201356
2019-01-10 22:00:00,2780.71,2249.170834874901
2019-01-10 23:00:00,2379.2,2127.6983556078035
2019-01-11 00:00:00,1963.74,2125.3027351003293
2019-01-11 01:00:00,1754.81,1825.2808474912686
2019-01-11 02:00:00,1599.9,1706.3509575517128
2019-01-11 03:00:00,1537.78,1464.36487179151
2019-01-11 04:00:00,1549.87,1526.527921713069
2019-01-11 05:00:00,1723.88,1526.527921713069
2019-01-11 06:00:00,2356.42,1904.896642105756
2019-01-11 07:00:00,3304.03,2464.1072044473703
2019-01-11 08:00:00,3835.72,2711.8251207850417
2019-01-11 09:00:00,4018.47,2602.3348699620287
2019-01-11 10:00:00,4278.92,2961.8753484541535
2019-01-11 11:00:00,4335.79,2986.7060101220027
2019-01-11 12:00:00,4051.83,2864.7594721617465
2019-01-11 13:00:00,3656.95,2784.0066114595184
2019-01-11 14:00:00,3276.18,2942.132381577514
2019-01-11 15:00:00,3232.74,2840.0363297419344
2019-01-11 16:00:00,3155.04,2840.0363297419344
2019-01-11 17:00:00,3265.68,2773.783011264443
2019-01-11 18:00:00,3593.77,2591.884647725419
2019-01-11 19:00:00,3576.27,2393.8859896684708
2019-01-11 20:00:00,3360.55,2360.4840854987624
2019-01-11 21:00:00,3082.3,2295.419032578832
2019-01-11 22:00:00,2836.92,2231.375825440173
2019-01-11 23:00:00,2449.22,2178.085606792797
2019-01-12 00:00:00,2036.73,2139.0591249406893
2019-01-12 01:00:00,1792.63,1950.8944443841135
2019-01-12 02:00:00,1656.88,1645.9399369776252
2019-01-12 03:00:00,1579.54,1689.2309522731114
2019-01-12 04:00:00,1584.95,1745.9518679164405
2019-01-12 05:00:00,1735.25,1629.5223976562086
2019-01-12 06:00:00,2184.84,2008.4895155773047
2019-01-12 07:00:00,2890.93,2567.7000779189198
2019-01-12 08:00:00,3641.83,2815.417994256591
2019-01-12 09:00:00,3818.06,2698.8847441657763
2019-01-12 10:00:00,4103.88,3040.4277353120333
2019-01-12 11:00:00,3998.12,3017.2837759910676
2019-01-12 12:00:00,3727.7,3084.2782076617436
2019-01-12 13:00:00,3338.71,2918.213279725145
2019-01-12 14:00:00,3084.36,2961.210633127812
2019-01-12 15:00:00,2992.14,2714.4416996977
2019-01-12 16:00:00,2873.72,2821.8348789590405
2019-01-12 17:00:00,2958.18,2744.8213971180908
2019-01-12 18:00:00,3258.94,2593.9551356011134
2019-01-12 19:00:00,3333.25,2421.862465945967
2019-01-12 20:00:00,3161.96,2394.355519994488
2019-01-12 21:00:00,2884.47,2376.6401343139123
2019-01-12 22:00:00,2688.6,2367.0960044726467
2019-01-12 23:00:00,2355.3,2265.7781446252443
2019-01-13 00:00:00,1966.68,2195.200263498048
2019-01-13 01:00:00,1693.01,2034.8901685316775
2019-01-13 02:00:00,1574.36,1811.8383089936272
2019-01-13 03:00:00,1506.09,1702.982270294154
2019-01-13 04:00:00,1496.2,1717.2682895170983
2019-01-13 05:00:00,1637.8,1716.9868888000642
2019-01-13 06:00:00,2021.32,2039.3992429036846
2019-01-13 07:00:00,2525.37,2513.4309770796835
2019-01-13 08:00:00,3287.46,2689.8837724763207
2019-01-13 09:00:00,3593.24,2699.339856370208
2019-01-13 10:00:00,3954.43,3000.3545855024067
2019-01-13 11:00:00,3974.6,2994.6593610553978
2019-01-13 12:00:00,3775.75,3006.3715797320433
2019-01-13 13:00:00,3406.75,2911.311181310689
2019-01-13 14:00:00,3113.7,2911.311181310689
2019-01-13 15:00:00,2909.41,2814.932780544584
2019-01-13 16:00:00,2801.81,2814.932780544584
2019-01-13 17:00:00,2821.87,2721.690766275233
2019-01-13 18:00:00,3135.68,2556.1757624471406
2019-01-13 19:00:00,3225.89,2395.3620862664425
2019-01-13 20:00:00,3026.18,2416.440970037317
2019-01-13 21:00:00,2782.07,2294.3637653078504
2019-01-13 22:00:00,2596.8,2171.5913297282395
2019-01-13 23:00:00,2294.49,2210.7986094891776
2019-01-14 00:00:00,1916.52,2153.027863520012
2019-01-14 01:00:00,1667.12,1940.8026382133385
2019-01-14 02:00:00,1544.15,1821.872748273784
2019-01-14 03:00:00,1481.84,1606.342936330396
2019-01-14 04:00:00,1495.16,1613.2970494006913
2019-01-14 05:00:00,1717.2,1511.4740329653055
2019-01-14 06:00:00,2424.17,1848.2843196158274
2019-01-14 07:00:00,3316.7,2413.3478413638004
2019-01-14 08:00:00,4024.38,2661.0657577014717
2019-01-14 09:00:00,4047.54,2656.899692462632
2019-01-14 10:00:00,4222.13,2928.8950181833493
2019-01-14 11:00:00,4076.04,2945.2967909059676
2019-01-14 12:00:00,3796.67,2969.9783716856296
2019-01-14 13:00:00,3413.55,2673.5218206604063
2019-01-14 14:00:00,3138.46,2842.042030712533
2019-01-14 15:00:00,3066.62,2671.5245047723324
2019-01-14 16:00:00,2957.16,2671.5245047723324
2019-01-14 17:00:00,3020.81,2696.281005845249
2019-01-14 18:00:00,3344.75,2499.7338999951107
2019-01-14 19:00:00,3460.34,2324.540513821733
2019-01-14 20:00:00,3304.16,2307.5928183475075
2019-01-14 21:00:00,3021.74,2202.9658473073937
2019-01-14 22:00:00,2797.74,2172.324544338443
2019-01-14 23:00:00,2383.1,2158.3209624201445
2019-01-15 00:00:00,1982.1,1997.7295945203743
2019-01-15 01:00:00,1715.19,1801.8296765098096
2019-01-15 02:00:00,1586.96,1682.8997865702536
2019-01-15 03:00:00,1531.32,1440.9137008100513
2019-01-15 04:00:00,1543.78,1503.0767507316102
2019-01-15 05:00:00,1763.79,1503.0767507316102
2019-01-15 06:00:00,2490.15,1881.4454711242968
2019-01-15 07:00:00,3487.11,2440.656033465911
2019-01-15 08:00:00,3903.73,2688.3739498035825
2019-01-15 09:00:00,4056.98,2704.8730329652717
2019-01-15 10:00:00,4258.49,2946.853066417925
2019-01-15 11:00:00,4183.92,3023.5544954870093
2019-01-15 12:00:00,3884.0,3061.869713576591
2019-01-15 13:00:00,3570.07,2953.767193712266
2019-01-15 14:00:00,3249.46,2957.3163042980527
2019-01-15 15:00:00,3274.84,2925.12914747742
2019-01-15 16:00:00,3194.26,2925.12914747742
2019-01-15 17:00:00,3282.88,2760.959757872404
2019-01-15 18:00:00,3549.85,2564.412652022266
2019-01-15 19:00:00,3623.79,2347.660832106724
2019-01-15 20:00:00,3402.29,2297.746277788226
2019-01-15 21:00:00,3110.07,2217.0743301333155
2019-01-15 22:00:00,2886.41,2118.250766544643
2019-01-15 23:00:00,2422.14,2104.2471846263443
2019-01-16 00:00:00,1981.28,1997.7295945203743
2019-01-16 01:00:00,1745.78,1801.8296765098096
2019-01-16 02:00:00,1618.94,1682.8997865702536
2019-01-16 03:00:00,1548.26,1440.9137008100513
2019-01-16 04:00:00,1567.28,1503.0767507316102
2019-01-16 05:00:00,1792.45,1503.0767507316102
2019-01-16 06:00:00,2563.13,1897.7318301257094
2019-01-16 07:00:00,3574.12,2445.7039587495733
2019-01-16 08:00:00,3931.41,2693.4218750872446
2019-01-16 09:00:00,4021.96,2583.9316242642317
2019-01-16 10:00:00,4255.83,2952.4072076087755
2019-01-16 11:00:00,4148.04,2968.3027644242056
2019-01-16 12:00:00,3935.62,3079.672652965391
2019-01-16 13:00:00,3541.79,2951.7363119922943
2019-01-16 14:00:00,3256.89,2951.7363119922943
2019-01-16 15:00:00,3272.6,2821.6330840441374
2019-01-16 16:00:00,3182.03,2821.6330840441374
2019-01-16 17:00:00,3243.15,2724.347663544599
2019-01-16 18:00:00,3533.77,2573.481402027622
2019-01-16 19:00:00,3588.47,2390.108481000992
2019-01-16 20:00:00,3512.33,2302.794203071888
2019-01-16 21:00:00,3165.78,2294.810796315763
2019-01-16 22:00:00,2972.73,2230.767589177104
2019-01-16 23:00:00,2554.68,2177.4773705297284
2019-01-17 00:00:00,2091.38,2002.7775198040367
2019-01-17 01:00:00,1838.19,1806.877601793472
2019-01-17 02:00:00,1696.96,1687.9477118539162
2019-01-17 03:00:00,1643.31,1445.961626093714
2019-01-17 04:00:00,1646.64,1508.1246760152728
2019-01-17 05:00:00,1853.25,1508.1246760152728
2019-01-17 06:00:00,2591.45,1886.4933964079592
2019-01-17 07:00:00,3572.48,2445.7039587495733
2019-01-17 08:00:00,3917.21,2693.4218750872446
2019-01-17 09:00:00,3900.21,2593.90121766233
2019-01-17 10:00:00,4120.56,2961.8753484541535
